layer,relative_depth,pair_id,eval_split,shift_V_self,shift_A_self,magnitude_self,shift_V_reader,shift_A_reader,magnitude_reader,pairwise_cos
0,0.0,P_terror-d1-v1,discovery,-0.01109697323039116,-0.006895642495125198,0.01306494164918445,-0.0198764635254447,-0.0015295266561445864,0.019935226461472423,0.8873617650851626
0,0.0,P_terror-d1-v2,discovery,-0.0044879659623005,-0.006731636617844927,0.008090535831048433,-0.014774376330946914,-0.02060113178320222,0.02535130818552189,0.9994176851758259
0,0.0,P_terror-d1-v3,confirmation,-0.06736067547429947,-0.022781824668600237,0.07110887522373513,-0.09592332098330258,-0.04024567166713666,0.10402402413098939,0.9974717125632157
0,0.0,P_terror-d1-v4,discovery,-0.10064384014480776,-0.06112405476664762,0.11775114704413608,-0.22556634296874112,-0.12265388466348703,0.25675698725319185,0.9988600686847349
0,0.0,P_terror-d2-v1,discovery,-0.06661695799351275,-0.03528443159651573,0.0753844161972396,-0.10652570198055278,-0.041189678582575606,0.1142117104511855,0.993029963246439
0,0.0,P_terror-d2-v2,discovery,-0.028006742756979897,-0.019185643074310477,0.033947997584989946,-0.04127666939910268,-0.020612466370266702,0.04613715646361613,0.9905663469890689
0,0.0,P_terror-d2-v3,confirmation,-0.0276724015896459,-0.020270147996658494,0.03430219686179116,-0.06347818579377673,-0.03172597006194433,0.07096490152209489,0.9857993075444544
0,0.0,P_terror-d2-v4,confirmation,-0.1252143021792751,-0.0767791196979477,0.14687972866204035,-0.40435216542383223,-0.19424610726188263,0.44858914818499235,0.994780087234266
0,0.0,P_terror-d3-v1,discovery,-0.07942749452640196,-0.023105314538116595,0.08271990357010166,-0.10164059446526386,-0.019877375975212885,0.10356602009786896,0.9959565159968208
0,0.0,P_terror-d3-v2,discovery,0.053208815681133004,0.001020010490608847,0.053218591559620755,0.06965173346803066,-0.000494631171905624,0.06965348975534394,0.9996549902640607
0,0.0,P_terror-d3-v3,confirmation,0.032612378270958864,0.005548882737834049,0.03308107187088022,0.04065635501339626,0.0049049078368677,0.04095115778416378,0.9988255724598402
0,0.0,P_terror-d3-v4,confirmation,-0.012549435749503957,0.009540529092617156,0.01576420099459539,0.057644010210557095,0.043093897872356735,0.0719716329326209,-0.27522300156472196
0,0.0,P_ecstasy-d1-v1,confirmation,0.02547240556725816,0.02922921597578032,0.03877100091488091,0.014702128738409037,0.049964322663679894,0.052082493495233785,0.9086937477956168
0,0.0,P_ecstasy-d1-v2,discovery,-0.020909738683228873,-0.010506924036535636,0.023401124428335668,-0.022509325198157626,-0.012679381166911696,0.025834791031712427,0.9988789311386721
0,0.0,P_ecstasy-d1-v3,discovery,0.02071363718776631,0.022207888433150025,0.030368488177807833,0.023129393610104465,0.015082123618360033,0.02761230344630152,0.9707732365687873
